Belarus,"total: 33 
      
      
        over 3,047 m: 1 
      
      
        2,438 to 3,047 m: 20 
      
      
        1,524 to 2,437 m: 4 
      
      
        914 to 1,523 m: 1 
      
      
        under 914 m: 7 (2013)"
Belgium,"total: 26 
      
      
        over 3,047 m: 6 
      
      
        2,438 to 3,047 m: 9 
      
      
        1,524 to 2,437 m: 2 
      
      
        914 to 1,523 m: 1 
      
      
        under 914 m: 8 (2013)"
Belize,"total: 6 
      
      
        2,438 to 3,047 m: 1 
      
      
        914 to 1,523 m: 2 
      
      
        under 914 m: 3 (2013)"
Benin,"total: 1 
      
      
        1,524 to 2,437 m: 1 (2013)"
Bermuda,"total: 1 
      
      
        2,438 to 3,047 m: 1 (2013)"
Bhutan,"total: 2 
      
      
        1,524 to 2,437 m: 1 
      
      
        914 to 1,523 m: 1 (2013)"
Bolivia,"total: 21 
      
      
        over 3,047 m: 5 
      
      
        2,438 to 3,047 m: 4 
      
      
        1,524 to 2,437 m: 6 
      
      
        914 to 1,523 m: 6 (2013)"
Bosnia and Herzegovina,"total: 7 
      
      
        2,438 to 3,047 m: 4 
      
      
        1,524 to 2,437 m: 1 
      
      
        under 914 m: 2 (2013)"
Botswana,"total: 10 
      
      
        over 3,047 m: 2 
      
      
        2,438 to 3,047 m: 1 
      
      
        1,524 to 2,437 m: 6 
      
      
        914 to 1,523 m: 1 (2013)"
Brazil,"total: 698 
      
      
        over 3,047 m: 7 
      
      
        2,438 to 3,047 m: 27 
      
      
        1,524 to 2,437 m: 179 
      
      
        914 to 1,523 m: 436 
      
      
        under 914 m: 49 (2013)"
British Indian Ocean Territory,"total: 1 
      
      
        over 3,047 m: 1 (2013)"
British Virgin Islands,"total: 2 
      
      
        914 to 1,523 m: 1 
      
      
        under 914 m: 1 (2013)"
Brunei,"total: 1 
      
      
        over 3,047 m: 1 (2013)"
Bulgaria,"total: 57 
      
      
        over 3,047 m: 2 
      
      
        2,438 to 3,047 m: 17 
      
      
        1,524 to 2,437 m: 12 
      
      
        under 914 m: 26 (2013)"
Burkina Faso,"total: 2 
      
      
        over 3,047 m: 1 
      
      
        2,438 to 3,047 m: 1 (2013)"
Burma,"total: 36 
      
      
        over 3,047 m: 12 
      
      
        2,438 to 3,047 m: 11 
      
      
        1,524 to 2,437 m: 12 
      
      
        under 914 m: 1 (2013)"
Burundi,"total: 1 
      
      
        over 3,047 m: 1 (2013)"
Cabo Verde,"total: 9 
      
      
        over 3,047 m: 1 
      
      
        1,524 to 2,437 m: 3 
      
      
        914 to 1,523 m: 3 
      
      
        under 914 m: 2 (2013)"
Cambodia,"total: 6 
      
      
        2,438 to 3,047 m: 3 
      
      
        1,524 to 2,437 m: 2 
      
      
        914 to 1,523 m: 1 (2013)"
Cameroon,"total: 11 
      
      
        over 3,047 m: 2 
      
      
        2,438 to 3,047 m: 5 
      
      
        1,524 to 2,437 m: 3 
      
      
        914 to 1,523 m: 1 (2013)"
Canada,"total: 523 
      
      
        over 3,047 m: 21 
      
      
        2,438 to 3,047 m: 19 
      
      
        1,524 to 2,437 m: 147 
      
      
        914 to 1,523 m: 257 
      
      
        under 914 m: 79 (2013)"
Cayman Islands,"total: 3 
      
      
        1,524 to 2,437 m: 2 
      
      
        914 to 1,523 m: 1 (2013)"
Central African Republic,"total: 2 
      
      
        2,438 to 3,047 m: 1 
      
      
        1,524 to 2,437 m: 1 (2013)"
Chad,"total: 9 
      
      
        over 3,047 m: 2 
      
      
        2,438 to 3,047 m: 4 
      
      
        1,524 to 2,437 m: 2 
      
      
        under 914 m: 1 (2013)"
Chile,"total: 90 
      
      
        over 3,047 m: 5 
      
      
        2,438 to 3,047 m: 7 
      
      
        1,524 to 2,437 m: 23 
      
      
        914 to 1,523 m: 31 
      
      
        under 914 m: 24 (2013)"
China,"total: 463 
      
      
        over 3,047 m: 71 
      
      
        2,438 to 3,047 m: 158 
      
      
        1,524 to 2,437 m: 123 
      
      
        914 to 1,523 m: 25 
      
      
        under 914 m: 86 (2013)"
Christmas Island,"total: 1 
      
      
        1,524 to 2,437 m: 1 (2013)"
Cocos (Keeling) Islands,"total: 1 
      
      
        2,438 to 3,047 m: 1 (2013)"
Colombia,"total: 121 
      
      
        over 3,047 m: 2 
      
      
        2,438 to 3,047 m: 9 
      
      
        1,524 to 2,437 m: 39 
      
      
        914 to 1,523 m: 53 
      
      
        under 914 m: 18 (2013)"
Comoros,"total: 4 
      
      
        2,438 to 3,047 m: 1 
      
      
        914 to 1,523 m: 3 (2013)"
"Congo, Democratic Republic of the","total: 26 
      
      
        over 3,047 m: 3 
      
      
        2,438 to 3,047 m: 3 
      
      
        1,524 to 2,437 m: 17 
      
      
        914 to 1,523 m: 2 
      
      
        under 914 m: 1 (2013)"
"Congo, Republic of the","total: 8 
      
      
        over 3,047 m: 2 
      
      
        2,438 to 3,047 m: 1 
      
      
        1,524 to 2,437 m: 5 (2013)"
Cook Islands,"total: 1 
      
      
        1,524 to 2,437 m: 1 (2013)"
Costa Rica,"total: 47 
      
      
        2,438 to 3,047 m: 2 
      
      
        1,524 to 2,437 m: 2 
      
      
        914 to 1,523 m: 27 
      
      
        under 914 m: 16 (2013)"
Cote d'Ivoire,"total: 7 
      
      
        over 3,047 m: 1 
      
      
        2,438 to 3,047 m: 2 
      
      
        1,524 to 2,437 m: 4 (2013)"
Croatia,"total: 24 
      
      
        over 3,047 m: 2 
      
      
        2,438 to 3,047 m: 6 
      
      
        1,524 to 2,437 m: 3 
      
      
        914 to 1,523 m: 3 
      
      
        under 914 m: 10 (2013)"
Cuba,"total: 64 
      
      
        over 3,047 m: 7 
      
      
        2,438 to 3,047 m: 10 
      
      
        1,524 to 2,437 m: 16 
      
      
        914 to 1,523 m: 4 
      
      
        under 914 m: 27 (2013)"
Cyprus,"total: 13 
      
      
        2,438 to 3,047 m: 7 
      
      
        1,524 to 2,437 m: 2 
      
      
        914 to 1,523 m: 3 
      
      
        under 914 m: 1 (2013)"
Czech Republic,"total: 41 
      
      
        over 3,047 m: 2 
      
      
        2,438 to 3,047 m: 9 
      
      
        1,524 to 2,437 m: 12 
      
      
        914 to 1,523 m: 2 
      
      
        under 914 m: 16 (2013)"
Denmark,"total: 28 
      
      
        over 3,047 m: 2 
      
      
        2,438 to 3,047 m: 7 
      
      
        1,524 to 2,437 m: 5 
      
      
        914 to 1,523 m: 12 
      
      
        under 914 m: 2 (2013)"
Djibouti,"total: 3 
      
      
        over 3,047 m: 1 
      
      
        2,438 to 3,047 m: 1 
      
      
        1,524 to 2,437 m: 1 (2013)"
Dominica,"total: 2 
      
      
        1,524 to 2,437 m: 1 
      
      
        914 to 1,523 m: 1 (2013)"
Dominican Republic,"total: 16 
      
      
        over 3,047 m: 3 
      
      
        2,438 to 3,047 m: 4 
      
      
        1,524 to 2,437 m: 4 
      
      
        914 to 1,523 m: 4 
      
      
        under 914 m: 1 (2013)"
Ecuador,"total: 104 
      
      
        over 3,047 m: 4 
      
      
        2,438 to 3,047 m: 5 
      
      
        1,524 to 2,437 m: 18 
      
      
        914 to 1,523 m: 26 
      
      
        under 914 m: 51 (2013)"
Egypt,"total: 72 
      
      
        over 3,047 m: 15 
      
      
        2,438 to 3,047 m: 36 
      
      
        1,524 to 2,437 m: 15 
      
      
        under 914 m: 6 (2013)"
El Salvador,"total: 5 
      
      
        over 3,047 m: 1 
      
      
        1,524 to 2,437 m: 1 
      
      
        914 to 1,523 m: 2 
      
      
        under 914 m: 1 (2013)"
Equatorial Guinea,"total: 6 
      
      
        over 3,047 m: 1 
      
      
        2,438 to 3,047 m: 2 
      
      
        1,524 to 2,437 m: 1 
      
      
        under 914 m: 2 (2013)"
Eritrea,"total: 4 
      
      
        over 3,047 m: 2 
      
      
        2,438 to 3,047 m: 2 (2013)"
Estonia,"total: 13 
      
      
        over 3,047 m: 2 
      
      
        2,438 to 3,047 m: 8 
      
      
        1,524 to 2,437 m: 2 
      
      
        914 to 1,523 m: 1 (2013)"
Ethiopia,"total: 17 
      
      
        over 3,047 m: 3 
      
      
        2,438 to 3,047 m: 8 
      
      
        1,524 to 2,437 m: 4 
      
      
        under 914 m: 2 (2013)"
European Union,"total: 1,858 
      
      
        over 3,047 m: 118 
      
      
        2,438 to 3,047 m: 335 
      
      
        1,524 to 2,437 m: 504 
      
      
        914 to 1,523 m: 422 
      
      
        under 914 m: 479 (2013)"
Falkland Islands (Islas Malvinas),"total: 2 
      
      
        2,438 to 3,047 m: 1 
      
      
        914 to 1,523 m: 1 (2013)"
Faroe Islands,"total: 1 
      
      
        1,524 to 2,437 m: 1 (2013)"
Fiji,"total: 4 
      
      
        over 3,047 m: 1 
      
      
        1,524 to 2,437 m: 1 
      
      
        914 to 1,523 m: 2 (2013)"
Finland,"total: 74 
      
      
        over 3,047 m: 3 
      
      
        2,438 to 3,047 m: 26 
      
      
        1,524 to 2,437 m: 10 
      
      
        914 to 1,523 m: 21 
      
      
        under 914 m: 14 (2013)"
France,"total: 294 
      
      
        over 3,047 m: 14 
      
      
        2,438 to 3,047 m: 25 
      
      
        1,524 to 2,437 m: 97 
      
      
        914 to 1,523 m: 83 
      
      
        under 914 m: 75 (2013)"
French Polynesia,"total: 45 
      
      
        over 3,047 m: 2 
      
      
        1,524 to 2,437 m: 5 
      
      
        914 to 1,523 m: 33 
      
      
        under 914 m: 5 (2013)"
Gabon,"total: 14 
      
      
        over 3,047 m: 1 
      
      
        2,438 to 3,047 m: 2 
      
      
        1,524 to 2,437 m: 9 
      
      
        914 to 1,523 m: 1 
      
      
        under 914 m: 1 (2013)"
"Gambia, The","total: 1 
      
      
        over 3,047 m: 1 (2013)"
Gaza Strip,"total: 1 
      
      
        over 3,047 m: 1 (2013)"
Georgia,"total: 18 
      
      
        over 3,047 m: 1 
      
      
        2,438 to 3,047 m: 7 
      
      
        1,524 to 2,437 m: 3 
      
      
        914 to 1,523 m: 5 
      
      
        under 914 m: 2 (2013)"
Germany,"total: 318 
      
      
        over 3,047 m: 14 
      
      
        2,438 to 3,047 m: 49 
      
      
        1,524 to 2,437 m: 60 
      
      
        914 to 1,523 m: 70 
      
      
        under 914 m: 125 (2013)"
Ghana,"total: 7 
      
      
        over 3,047 m: 1 
      
      
        2,438 to 3,047 m: 1 
      
      
        1,524 to 2,437 m: 3 
      
      
        914 to 1,523 m: 2 (2013)"
Gibraltar,"total: 1 
      
      
        1,524 to 2,437 m: 1 (2013)"
Greece,"total: 68 
      
      
        over 3,047 m: 6 
      
      
        2,438 to 3,047 m: 15 
      
      
        1,524 to 2,437 m: 19 
      
      
        914 to 1,523 m: 18 
      
      
        under 914 m: 10 (2013)"
Greenland,"total: 10 
      
      
        2,438 to 3,047 m: 2 
      
      
        1,524 to 2,437 m: 1 
      
      
        914 to 1,523 m: 1 
      
      
        under 914 m: 6 (2013)"
Grenada,"total: 3 
      
      
        2,438 to 3,047 m: 1 
      
      
        1,524 to 2,437 m: 1 
      
      
        under 914 m: 1 (2013)"
Guam,"total: 4 
      
      
        over 3,047 m: 2 
      
      
        2,438 to 3,047 m: 1 
      
      
        914 to 1,523 m: 1 (2013)"
Guatemala,"total: 16 
      
      
        2,438 to 3,047 m: 2 
      
      
        1,524 to 2,437 m: 4 
      
      
        914 to 1,523 m: 6 
      
      
        under 914 m: 4 (2013)"
Guernsey,"total: 2 
      
      
        1,524 to 2,437 m: 1 
      
      
        under 914 m: 1 (2013)"
Guinea,"total: 4 
      
      
        over 3,047 m: 1 
      
      
        1,524 to 2,437 m: 3 (2013)"
Guinea-Bissau,"total: 2 
      
      
        over 3,047 m: 1 
      
      
        1,524 to 2,437 m: 1 (2013)"
Guyana,"total: 11 
      
      
        1,524 to 2,437 m: 2 
      
      
        914 to 1,523 m: 1 
      
      
        under 914 m: 8 (2013)"
Haiti,"total: 4 
      
      
        2,438 to 3,047 m: 2 
      
      
        914 to 1,523 m: 2 (2013)"
Honduras,"total: 13 
      
      
        2,438 to 3,047 m: 3 
      
      
        1,524 to 2,437 m: 3 
      
      
        914 to 1,523 m: 4 
      
      
        under 914 m: 3 (2013)"
Hong Kong,"total: 2 
      
      
        over 3,047 m: 1 
      
      
        1,524 to 2,437 m: 1 (2013)"
Hungary,"total: 20 
      
      
        over 3,047 m: 2 
      
      
        2,438 to 3,047 m: 6 
      
      
        1,524 to 2,437 m: 6 
      
      
        914 to 1,523 m: 5 
      
      
        under 914 m: 1 (2013)"
Iceland,"total: 7 
      
      
        over 3,047 m: 1 
      
      
        1,524 to 2,437 m: 3 
      
      
        914 to 1,523 m: 3 (2013)"
India,"total: 253 
      
      
        over 3,047 m: 22 
      
      
        2,438 to 3,047 m: 59 
      
      
        1,524 to 2,437 m: 76 
      
      
        914 to 1,523 m: 82 
      
      
        under 914 m: 14 (2013)"
Indonesia,"total: 186 
      
      
        over 3,047 m: 5 
      
      
        2,438 to 3,047 m: 21 
      
      
        1,524 to 2,437 m: 51 
      
      
        914 to 1,523 m: 72 
      
      
        under 914 m: 37 (2013)"
Iran,"total: 140 
      
      
        over 3,047 m: 42 
      
      
        2,438 to 3,047 m: 29 
      
      
        1,524 to 2,437 m: 26 
      
      
        914 to 1,523 m: 36 
      
      
        under 914 m: 7 (2013)"
Iraq,"total: 72 
      
      
        over 3,047 m: 20 
      
      
        2,438 to 3,047 m: 34 
      
      
        1,524 to 2,437 m: 4 
      
      
        914 to 1,523 m: 7 
      
      
        under 914 m: 7 (2013)"
Ireland,"total: 16 
      
      
        over 3,047 m: 1 
      
      
        2,438 to 3,047 m: 1 
      
      
        1,524 to 2,437 m: 4 
      
      
        914 to 1,523 m: 5 
      
      
        under 914 m: 5 (2013)"
Isle of Man,"total: 1 
      
      
        1,524 to 2,437 m: 1 (2013)"
Israel,"total: 29 
      
      
        over 3,047 m: 2 
      
      
        2,438 to 3,047 m: 5 
      
      
        1,524 to 2,437 m: 6 
      
      
        914 to 1,523 m: 11 
      
      
        under 914 m: 5 (2013)"
Italy,"total: 98 
      
      
        over 3,047 m: 9 
      
      
        2,438 to 3,047 m: 31 
      
      
        1,524 to 2,437 m: 18 
      
      
        914 to 1,523 m: 29 
      
      
        under 914 m: 11 (2013)"
Jamaica,"total: 11 
      
      
        2,438 to 3,047 m: 2 
      
      
        914 to 1,523 m: 4 
      
      
        under 914 m: 5 (2013)"
Japan,"total: 142 
      
      
        over 3,047 m: 6 
      
      
        2,438 to 3,047 m: 45 
      
      
        1,524 to 2,437 m: 38 
      
      
        914 to 1,523 m: 28 
      
      
        under 914 m: 25 (2013)"
Jersey,"total: 1 
      
      
        1,524 to 2,437 m: 1 (2013)"
Johnston Atoll,"total: 1 
      
      
        2,438 to 3,047 m: 1 (2013)"
Jordan,"total: 16 
      
      
        over 3,047 m: 8 
      
      
        2,438 to 3,047 m: 5 
      
      
        1,524 to 2,437 m: 2 
      
      
        914 to 1,523 m: 1 (2013)"
Kazakhstan,"total: 63 
      
      
        over 3,047 m: 10 
      
      
        2,438 to 3,047 m: 25 
      
      
        1,524 to 2,437 m: 15 
      
      
        914 to 1,523 m: 5 
      
      
        under 914 m: 8 (2013)"
Kenya,"total: 16 
      
      
        over 3,047 m: 5 
      
      
        2,438 to 3,047 m: 2 
      
      
        1,524 to 2,437 m: 2 
      
      
        914 to 1,523 m: 6 
      
      
        under 914 m: 1 (2013)"
Kiribati,"total: 4 
      
      
        1,524 to 2,437 m: 4 (2013)"
"Korea, North","total: 39 
      
      
        over 3,047 m: 3 
      
      
        2,438 to 3,047 m: 22 
      
      
        1,524 to 2,437 m: 8 
      
      
        914 to 1,523 m: 2 
      
      
        under 914 m: 4 (2013)"
"Korea, South","total: 71 
      
      
        over 3,047 m: 4 
      
      
        2,438 to 3,047 m: 19 
      
      
        1,524 to 2,437 m: 12 
      
      
        914 to 1,523 m: 13 
      
      
        under 914 m: 23 (2013)"
Kosovo,"total: 3 
      
      
        2,438 to 3,047 m: 1 
      
      
        1,524 to 2,437 m: 1 
      
      
        under 914 m: 1 (2013)"
Kuwait,"total: 4 
      
      
        over 3,047 m: 1 
      
      
        2,438 to 3,047 m: 2 
      
      
        914 to 1,523 m: 1 (2013)"
Kyrgyzstan,"total: 18 
      
      
        over 3,047 m: 1 
      
      
        2,438 to 3,047 m: 3 
      
      
        1,524 to 2,437 m: 11 
      
      
        under 914 m: 3 (2013)"
Laos,"total: 8 
      
      
        2,438 to 3,047 m: 3 
      
      
        1,524 to 2,437 m: 4 
      
      
        914 to 1,523 m: 1 (2013)"
Latvia,"total: 18 
      
      
        over 3,047 m: 1 
      
      
        2,438 to 3,047 m: 3 
      
      
        1,524 to 2,437 m: 4 
      
      
        914 to 1,523 m: 3 
      
      
        under 914 m: 7 (2013)"
Lebanon,"total: 5 
      
      
        over 3,047 m: 1 
      
      
        2,438 to 3,047 m: 2 
      
      
        1,524 to 2,437 m: 1 
      
      
        under 914 m: 1 (2013)"
Lesotho,"total: 3 
      
      
        over 3,047 m: 1 
      
      
        914 to 1,523 m: 1 
      
      
        under 914 m: 1 (2013)"
Liberia,"total: 2 
      
      
        over 3,047 m: 1 
      
      
        1,524 to 2,437 m: 1 (2013)"
Libya,"total: 68 
      
      
        over 3,047 m: 23 
      
      
        2,438 to 3,047 m: 7 
      
      
        1,524 to 2,437 m: 30 
      
      
        914 to 1,523 m: 7 
      
      
        under 914 m: 1 (2013)"
Lithuania,"total: 22 
      
      
        over 3,047 m: 3 
      
      
        2,438 to 3,047 m: 1 
      
      
        1,524 to 2,437 m: 7 
      
      
        914 to 1,523 m: 2 
      
      
        under 914 m: 9 (2013)"
Luxembourg,"total: 1 
      
      
        over 3,047 m: 1 (2013)"
Macau,"total: 1 
      
      
        over 3,047 m: 1 (2013)"
Macedonia,"total: 8 
      
      
        2,438 to 3,047 m: 2 
      
      
        under 914 m: 6 (2013)"
Madagascar,"total: 26 
      
      
        over 3,047 m: 1 
      
      
        2,438 to 3,047 m: 2 
      
      
        1,524 to 2,437 m: 6 
      
      
        914 to 1,523 m: 16 
      
      
        under 914 m: 1 (2013)"
Malawi,"total: 7 
      
      
        over 3,047 m: 1 
      
      
        1,524 to 2,437 m: 2 
      
      
        914 to 1,523 m: 4 (2013)"
Malaysia,"total: 39 
      
      
        over 3,047 m: 8 
      
      
        2,438 to 3,047 m: 8 
      
      
        1,524 to 2,437 m: 7 
      
      
        914 to 1,523 m: 8 
      
      
        under 914 m: 8 (2013)"
Maldives,"total: 7 
      
      
        over 3,047 m: 1 
      
      
        2,438 to 3,047 m: 1 
      
      
        1,524 to 2,437 m: 1 
      
      
        914 to 1,523 m: 4 (2013)"
Mali,"total: 8 
      
      
        over 3,047 m: 1 
      
      
        2,438 to 3,047 m: 4 
      
      
        1,524 to 2,437 m: 2 
      
      
        914 to 1,523 m: 1 (2013)"
Malta,"total: 1 
      
      
        over 3,047 m: 1 (2013)"
Marshall Islands,"total: 4 
      
      
        1,524 to 2,437 m: 3 
      
      
        914 to 1,523 m: 1 (2013)"
Mauritania,"total: 9 
      
      
        2,438 to 3,047 m: 5 
      
      
        1,524 to 2,437 m: 4 (2013)"
Mauritius,"total: 2 
      
      
        over 3,047 m: 1 
      
      
        914 to 1,523 m: 1 (2013)"
Mexico,"total: 243 
      
      
        over 3,047 m: 12 
      
      
        2,438 to 3,047 m: 32 
      
      
        1,524 to 2,437 m: 80 
      
      
        914 to 1,523 m: 86 
      
      
        under 914 m: 33 (2013)"
"Micronesia, Federated States of","total: 6 
      
      
        1,524 to 2,437 m: 4 
      
      
        914 to 1,523 m: 2 (2013)"
Midway Islands,"total: 2 
      
      
        1,524 to 2,437 m: 2 (2013)"
Moldova,"total: 5 
      
      
        over 3,047 m: 1 
      
      
        2,438 to 3,047 m: 2 
      
      
        1,524 to 2,437 m: 2 (2013)"
Mongolia,"total: 15 
      
      
        over 3,047 m: 2 
      
      
        2,438 to 3,047 m: 10 
      
      
        1,524 to 2,437 m: 3 (2013)"
Montenegro,"total: 5 
      
      
        2,438 to 3,047 m: 2 
      
      
        1,524 to 2,437 m: 1 
      
      
        914 to 1,523 m: 1 
      
      
        under 914 m: 1 (2013)"
Montserrat,"total: 1 
      
      
        under 914 m: 1 (2013)"
Morocco,"total: 31 
      
      
        over 3,047 m: 11 
      
      
        2,438 to 3,047 m: 9 
      
      
        1,524 to 2,437 m: 7 
      
      
        914 to 1,523 m: 4 (2013)"
Mozambique,"total: 21 
      
      
        over 3,047 m: 1 
      
      
        2,438 to 3,047 m: 2 
      
      
        1,524 to 2,437 m: 9 
      
      
        914 to 1,523 m: 5 
      
      
        under 914 m: 4 (2013)"
Namibia,"total: 19 
      
      
        over 3,047 m: 4 
      
      
        2,438 to 3,047 m: 2 
      
      
        1,524 to 2,437 m: 12 
      
      
        914 to 1,523 m: 1 (2013)"
Nauru,"total: 1 
      
      
        1,524 to 2,437 m: 1 (2013)"
Nepal,"total: 11 
      
      
        over 3,047 m: 1 
      
      
        1,524 to 2,437 m: 3 
      
      
        914 to 1,523 m: 6 
      
      
        under 914 m: 1 (2013)"
Netherlands,"total: 23 
      
      
        over 3,047 m: 3 
      
      
        2,438 to 3,047 m: 11 
      
      
        1,524 to 2,437 m: 1 
      
      
        914 to 1,523 m: 6 
      
      
        under 914 m: 2 (2013)"
New Caledonia,"total: 12 
      
      
        over 3,047 m: 1 
      
      
        914 to 1,523 m: 10 
      
      
        under 914 m: 1 (2013)"
New Zealand,"total: 39 
      
      
        over 3,047 m: 2 
      
      
        2,438 to 3,047 m: 1 
      
      
        1,524 to 2,437 m: 12 
      
      
        914 to 1,523 m: 23 
      
      
        under 914 m: 1 (2013)"
Nicaragua,"total: 12 
      
      
        2,438 to 3,047 m: 3 
      
      
        1,524 to 2,437 m: 2 
      
      
        914 to 1,523 m: 3 
      
      
        under 914 m: 4 (2013)"
Niger,"total: 10 
      
      
        2,438 to 3,047 m: 3 
      
      
        1,524 to 2,437 m: 6 
      
      
        914 to 1,523 m: 1 (2013)"
Nigeria,"total: 40 
      
      
        over 3,047 m: 10 
      
      
        2,438 to 3,047 m: 12 
      
      
        1,524 to 2,437 m: 9 
      
      
        914 to 1,523 m: 6 
      
      
        under 914 m: 3 (2013)"
Niue,"total: 1 
      
      
        1,524 to 2,437 m: 1 (2012)"
Norfolk Island,"total: 1 
      
      
        1,524 to 2,437 m: 1 (2013)"
Northern Mariana Islands,"total: 3 
      
      
        2,438 to 3,047 m: 2 
      
      
        1,524 to 2,437 m: 1 (2013)"
Norway,"total: 67 
      
      
        2,438 to 3,047 m: 14 
      
      
        1,524 to 2,437 m: 10 
      
      
        914 to 1,523 m: 22 
      
      
        under 914 m: 21 (2013)"
Oman,"total: 13 
      
      
        over 3,047 m: 7 
      
      
        2,438 to 3,047 m: 5 
      
      
        914 to 1,523 m: 1 (2013)"
Pakistan,"total: 108 
      
      
        over 3,047 m: 15 
      
      
        2,438 to 3,047 m: 20 
      
      
        1,524 to 2,437 m: 43 
      
      
        914 to 1,523 m: 20 
      
      
        under 914 m: 10 (2013)"
Palau,"total: 1 
      
      
        1,524 to 2,437 m: 1 (2013)"
Panama,"total: 57 
      
      
        over 3,047 m: 1 
      
      
        2,438 to 3,047 m: 3 
      
      
        1,524 to 2,437 m: 3 
      
      
        914 to 1,523 m: 20 
      
      
        under 914 m: 30 (2013)"
Papua New Guinea,"total: 21 
      
      
        over 3,047 m: 1 
      
      
        2,438 to 3,047 m: 2 
      
      
        1,524 to 2,437 m: 12 
      
      
        914 to 1,523 m: 5 
      
      
        under 914 m: 1 (2013)"
Paracel Islands,"total: 1 
      
      
        1,524 to 2,437 m: 1 (2013)"
Paraguay,"total: 15 
      
      
        over 3,047 m: 3 
      
      
        1,524 to 2,437 m: 7 
      
      
        914 to 1,523 m: 5 (2013)"
Peru,"total: 59 
      
      
        over 3,047 m: 5 
      
      
        2,438 to 3,047 m: 21 
      
      
        1,524 to 2,437 m: 16 
      
      
        914 to 1,523 m: 12 
      
      
        under 914 m: 5 (2013)"
Philippines,"total: 89 
      
      
        over 3,047 m: 4 
      
      
        2,438 to 3,047 m: 8 
      
      
        1,524 to 2,437 m: 33 
      
      
        914 to 1,523 m: 34 
      
      
        under 914 m: 10 (2013)"
Poland,"total: 87 
      
      
        over 3,047 m: 5 
      
      
        2,438 to 3,047 m: 30 
      
      
        1,524 to 2,437 m: 36 
      
      
        914 to 1,523 m: 10 
      
      
        under 914 m: 6 (2013)"
Portugal,"total: 43 
      
      
        over 3,047 m: 5 
      
      
        2,438 to 3,047 m: 7 
      
      
        1,524 to 2,437 m: 8 
      
      
        914 to 1,523 m: 15 
      
      
        under 914 m: 8 (2013)"
Puerto Rico,"total: 17 
      
      
        over 3,047 m: 2 
      
      
        2,438 to 3,047 m: 1 
      
      
        1,524 to 2,437 m: 2 
      
      
        914 to 1,523 m: 7 
      
      
        under 914 m: 5 (2013)"
Qatar,"total: 4 
      
      
        over 3,047 m: 3 
      
      
        1,524 to 2,437 m: 1 (2013)"
